Title,Year,Rating,Votes,1,2,3,4,5,6,7,8,9,10,WorldwideBox Office
Impostor,2001,6.2,23843.0,1065.0,1019.0,2894.0,6030.0,6417.0,3440.0,1442.0,722.0,388.0,426.0,8694320.0
Lost Souls,2000,4.8,11027.0,435.0,194.0,561.0,1139.0,1851.0,2374.0,1901.0,1142.0,688.0,742.0,31355910.0
Rules of Engagement,2000,6.4,48103.0,1785.0,1814.0,6216.0,14452.0,14037.0,5480.0,1850.0,913.0,525.0,1031.0,71732303.0
She's All That,1999,5.9,96801.0,6764.0,3822.0,9657.0,18648.0,24812.0,17218.0,7746.0,3722.0,2131.0,2281.0,103166989.0
The Story of Us,1999,5.9,24126.0,1539.0,1106.0,2405.0,4357.0,5999.0,4098.0,2149.0,1169.0,614.0,690.0,58900031.0
What Lies Beneath,2000,6.6,127208.0,6859.0,7263.0,20956.0,39124.0,30031.0,12931.0,5154.0,2406.0,1153.0,1331.0,291420351.0
What's the Worst That Could Happen?,2001,5.4,16018.0,918.0,423.0,1079.0,2363.0,3865.0,3402.0,1796.0,982.0,542.0,648.0,38464131.0
Nirgendwo in Afrika,2001,7.5,13389.0,1497.0,2380.0,4164.0,3165.0,1219.0,460.0,190.0,97.0,62.0,155.0,24322180.0
Cast Away,2000,7.8,589211.0,65377.0,101983.0,215663.0,138012.0,42556.0,13562.0,5289.0,2598.0,1713.0,2458.0,429632142.0
Ghost World,2001,7.3,121564.0,13991.0,16535.0,33276.0,30776.0,14710.0,6042.0,2508.0,1375.0,922.0,1429.0,8764389.0
"Happy, Texas",1999,6.3,10042.0,554.0,589.0,1589.0,2559.0,2428.0,1150.0,538.0,308.0,149.0,178.0,1955933.0
Shaft,2000,6.0,77541.0,2775.0,1966.0,7030.0,17470.0,23324.0,14146.0,5652.0,2439.0,1286.0,1453.0,107626125.0
Sleepy Hollow,1999,7.3,360174.0,33184.0,40088.0,103708.0,109259.0,46406.0,16193.0,5795.0,2531.0,1364.0,1646.0,206071502.0
Summer of Sam,1999,6.7,38989.0,2106.0,2757.0,7265.0,11287.0,7732.0,3412.0,1698.0,968.0,573.0,1191.0,19288130.0
Get Real,1998,7.5,14179.0,2986.0,2133.0,3339.0,2667.0,1485.0,785.0,256.0,129.0,99.0,300.0,1176597.0
Hanging Up,2000,4.8,12706.0,522.0,252.0,610.0,1203.0,2173.0,2817.0,2198.0,1244.0,774.0,913.0,51880044.0
Jurassic Park III,2001,5.9,322783.0,14204.0,8548.0,27035.0,67073.0,96224.0,61246.0,26292.0,11872.0,5318.0,4971.0,368780809.0
Runaway Bride,1999,5.6,99209.0,4229.0,2946.0,7681.0,16446.0,24939.0,21963.0,10476.0,5111.0,2652.0,2766.0,309460292.0
American Pie,1999,7.0,406818.0,37973.0,36486.0,89612.0,125921.0,60789.0,25732.0,11663.0,6737.0,4503.0,7402.0,235483004.0
The Beach,2000,6.6,239887.0,13918.0,15052.0,42496.0,73402.0,52720.0,23108.0,9536.0,4409.0,2365.0,2881.0,144056873.0
Bless the Child,2000,5.1,14761.0,800.0,419.0,915.0,1850.0,2700.0,3253.0,2005.0,1196.0,708.0,915.0,40443010.0
Bringing Out the Dead,1999,6.8,70387.0,4941.0,6351.0,14483.0,19758.0,12660.0,5888.0,2703.0,1333.0,920.0,1350.0,16797191.0
Hollow Man,2000,5.8,132054.0,3786.0,2522.0,9454.0,25995.0,39247.0,26804.0,12455.0,6097.0,3049.0,2645.0,190213455.0
The Muse,1999,5.7,11022.0,507.0,286.0,909.0,1993.0,2696.0,2096.0,1138.0,566.0,402.0,429.0,11670561.0
Drive Me Crazy,1999,5.7,19968.0,1931.0,864.0,1958.0,3307.0,4289.0,3604.0,1767.0,948.0,596.0,704.0,22593409.0
Stir of Echoes,1999,6.9,82193.0,4880.0,5943.0,18104.0,29983.0,14380.0,5142.0,1816.0,814.0,473.0,658.0,21142914.0
The Sum of All Fears,2002,6.4,116859.0,4148.0,5081.0,16621.0,35823.0,32027.0,13292.0,5000.0,2100.0,1110.0,1657.0,193921372.0
Under Suspicion,2000,6.5,26090.0,1054.0,1230.0,3900.0,8077.0,6583.0,2895.0,1181.0,554.0,263.0,353.0,1308242.0
Along Came a Spider,2001,6.4,87126.0,2821.0,2829.0,10658.0,26918.0,26694.0,10453.0,3853.0,1544.0,682.0,674.0,105178561.0
Stuart Little,1999,6.0,136117.0,5947.0,3423.0,11194.0,28328.0,42729.0,26043.0,10032.0,4209.0,2155.0,2057.0,300135367.0
Vidocq,2001,6.4,22320.0,1374.0,1414.0,3767.0,5987.0,4728.0,2335.0,1152.0,649.0,407.0,507.0,13240767.0
Wandafuru raifu,1998,7.6,12211.0,1902.0,2178.0,3362.0,2394.0,1213.0,499.0,228.0,128.0,141.0,166.0,801985.0
Detroit Rock City,1999,6.8,39590.0,4823.0,2816.0,7042.0,10581.0,6919.0,3022.0,1296.0,609.0,450.0,2032.0,4217115.0
Ghost Dog: The Way of the Samurai,1999,7.5,91607.0,10847.0,14501.0,27406.0,20886.0,9218.0,3964.0,1792.0,973.0,753.0,1267.0,9380473.0
Interstate 60: Episodes of the Road,2002,7.6,33296.0,6248.0,5458.0,9228.0,6770.0,2986.0,1208.0,535.0,262.0,202.0,399.0,8449.0
The Limey,1999,6.9,32897.0,2135.0,3356.0,7799.0,9723.0,5248.0,2271.0,1006.0,531.0,358.0,470.0,3325736.0
Romeo Must Die,2000,6.1,70880.0,4062.0,2555.0,7633.0,16614.0,20318.0,11023.0,4449.0,2041.0,1042.0,1143.0,91036760.0
Sinbad: Legend of the Seven Seas,2003,6.7,55014.0,5063.0,3650.0,9164.0,16569.0,11980.0,4984.0,1810.0,808.0,409.0,577.0,80773077.0
East Is East,1999,6.9,19347.0,1343.0,1628.0,4406.0,5761.0,3246.0,1517.0,491.0,300.0,230.0,425.0,4177818.0
Monkeybone,2001,4.8,18058.0,1059.0,437.0,1038.0,1954.0,2875.0,3319.0,2756.0,1935.0,1214.0,1471.0,7622365.0
Waking Ned,1998,7.3,26767.0,3079.0,3854.0,7218.0,7285.0,3099.0,1159.0,462.0,223.0,139.0,249.0,55257450.0
Anna and the King,1999,6.7,37548.0,3086.0,2873.0,6596.0,10948.0,8006.0,3357.0,1270.0,574.0,361.0,477.0,113996937.0
Spirit: Stallion of the Cimarron,2002,7.1,76555.0,14235.0,8013.0,14304.0,18694.0,11413.0,5271.0,2122.0,1010.0,613.0,880.0,122563539.0
The Straight Story,1999,8.0,90838.0,15382.0,18770.0,28605.0,15576.0,5777.0,2576.0,1020.0,678.0,488.0,1966.0,6416569.0
Mulholland Dr.,2001,7.9,354703.0,81298.0,71433.0,89459.0,51319.0,24006.0,12361.0,6860.0,4913.0,3947.0,9107.0,20271905.0
Music of the Heart,1999,6.8,12787.0,1388.0,944.0,2190.0,3499.0,2525.0,1111.0,432.0,245.0,129.0,324.0,14936407.0
Hellboy,2004,6.8,329507.0,18643.0,20223.0,64762.0,115588.0,66335.0,24707.0,9236.0,4371.0,2411.0,3231.0,99378985.0
The Lord of the Rings: The Return of the King,2003,9.0,1829070.0,790361.0,480777.0,297471.0,128253.0,48878.0,23925.0,11736.0,8632.0,7060.0,31977.0,1146436214.0
The Lord of the Rings: The Two Towers,2002,8.8,1651601.0,581440.0,465296.0,342875.0,142939.0,48883.0,22762.0,10445.0,7368.0,6295.0,23298.0,947939315.0
The Sixth Sense,1999,8.2,986711.0,156278.0,245436.0,327505.0,165213.0,53611.0,17838.0,7428.0,4082.0,3136.0,6184.0,672806432.0
Superstar,1999,5.1,19427.0,1873.0,644.0,1429.0,2366.0,3165.0,3499.0,2495.0,1540.0,1046.0,1370.0,30636478.0
Thunderbirds,2004,4.3,13976.0,1002.0,279.0,582.0,1061.0,1774.0,2263.0,2293.0,1821.0,1281.0,1620.0,28283637.0
The Best Man,1999,6.7,10749.0,1623.0,945.0,1837.0,2443.0,1770.0,907.0,402.0,257.0,201.0,364.0,34573780.0
Dancer in the Dark,2000,7.9,110316.0,25803.0,24201.0,28002.0,15075.0,6688.0,3580.0,1925.0,1338.0,1066.0,2638.0,40061153.0
Antwone Fisher,2002,7.3,36134.0,4095.0,4127.0,9715.0,10964.0,4490.0,1438.0,517.0,246.0,161.0,381.0,23367586.0
Lagaan: Once Upon a Time in India,2001,8.1,114600.0,32433.0,27528.0,27055.0,12831.0,4875.0,2308.0,1126.0,840.0,1057.0,4547.0,1724806.0
American Beauty,1999,8.4,1149026.0,250207.0,310676.0,313582.0,156874.0,55801.0,23554.0,11569.0,7289.0,5776.0,13698.0,356296601.0
"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",1997,8.0,54922.0,17005.0,11552.0,12278.0,6257.0,2882.0,1529.0,860.0,562.0,649.0,1348.0,42214.0
Shin seiki Evangelion Gekijô-ban: Shito shinsei,1997,7.3,14378.0,2323.0,1728.0,3605.0,3390.0,1627.0,760.0,324.0,168.0,139.0,314.0,15877.0
How the Grinch Stole Christmas,2000,6.2,245370.0,24119.0,13822.0,32161.0,52848.0,55725.0,32987.0,15441.0,8054.0,4694.0,5519.0,345823032.0
Tigerland,2000,7.0,41481.0,2406.0,3203.0,9662.0,13987.0,7383.0,2774.0,859.0,418.0,297.0,492.0,148701.0
The Haunting,1999,5.0,76792.0,3002.0,1582.0,4071.0,8545.0,14258.0,16806.0,11934.0,7412.0,4744.0,4438.0,177311151.0
Keeping the Faith,2000,6.4,52083.0,3023.0,3168.0,8157.0,14294.0,12832.0,5945.0,2409.0,1016.0,541.0,698.0,59945183.0
Nurse Betty,2000,6.3,35358.0,1300.0,1798.0,5351.0,9077.0,8352.0,4711.0,2067.0,1061.0,793.0,848.0,29364989.0
Ratcatcher,1999,7.5,10804.0,1194.0,1592.0,3195.0,2785.0,1098.0,437.0,206.0,102.0,75.0,120.0,217244.0
Boys Don't Cry,1999,7.5,98341.0,11761.0,15055.0,30005.0,24064.0,9082.0,3645.0,1514.0,814.0,654.0,1747.0,11540607.0
Bad Boys II,2003,6.6,251290.0,20719.0,15989.0,40360.0,71769.0,55239.0,23659.0,10415.0,5174.0,3196.0,4770.0,273339556.0
The End of the Affair,1999,7.0,23002.0,2355.0,2596.0,5094.0,6506.0,3428.0,1512.0,606.0,328.0,212.0,365.0,10827816.0
"Girl, Interrupted",1999,7.3,188464.0,21734.0,23134.0,51051.0,54807.0,23480.0,8120.0,2851.0,1332.0,742.0,1213.0,48350205.0
Gladiator,2000,8.5,1487340.0,387154.0,440798.0,382380.0,169828.0,56352.0,22599.0,10168.0,5992.0,4101.0,7968.0,465380802.0
Cecil B. Demented,2000,6.2,15932.0,1392.0,993.0,2343.0,3433.0,3126.0,1955.0,970.0,623.0,491.0,606.0,1961544.0
Final Fantasy: The Spirits Within,2001,6.4,82374.0,6184.0,5242.0,12652.0,20394.0,18114.0,9757.0,4592.0,2376.0,1417.0,1646.0,85131830.0
Autumn in New York,2000,5.6,26823.0,1764.0,1026.0,2241.0,4158.0,5962.0,5149.0,2756.0,1575.0,982.0,1210.0,90726668.0
The Hurricane,1999,7.6,97573.0,9721.0,13638.0,32857.0,26810.0,8870.0,2914.0,974.0,496.0,366.0,927.0,73956241.0
Scary Movie,2000,6.2,261582.0,19389.0,12102.0,32425.0,62177.0,63552.0,33525.0,15710.0,8896.0,6005.0,7801.0,278019771.0
Magnolia,1999,8.0,312733.0,64999.0,66411.0,84635.0,47392.0,20567.0,9810.0,5196.0,3686.0,2914.0,7123.0,48451803.0
Universal Soldier: The Return,1999,4.2,29551.0,2012.0,374.0,851.0,1807.0,3321.0,5269.0,5589.0,4264.0,2900.0,3164.0,10667893.0
Gossip,2000,5.9,16653.0,911.0,606.0,1684.0,3184.0,4030.0,2888.0,1559.0,913.0,378.0,500.0,12591270.0
Galaxy Quest,1999,7.4,164621.0,18931.0,21240.0,44287.0,44863.0,20232.0,7932.0,3265.0,1643.0,1019.0,1209.0,90683916.0
Im Juli,2000,7.7,22146.0,3193.0,3864.0,7266.0,4920.0,1744.0,564.0,236.0,116.0,80.0,163.0,34245.0
The Perfect Storm,2000,6.4,168735.0,7158.0,7511.0,24131.0,48756.0,44888.0,19803.0,8038.0,3782.0,2159.0,2509.0,328718434.0
Mansfield Park,1999,7.0,24232.0,2194.0,2664.0,5440.0,7144.0,3665.0,1455.0,595.0,350.0,269.0,456.0,4775847.0
Ringu,1998,7.2,70725.0,6327.0,7922.0,18687.0,21094.0,9551.0,3729.0,1483.0,717.0,501.0,714.0,59001.0
Moonlight Mile,2002,6.6,14236.0,1063.0,1097.0,2433.0,4047.0,3011.0,1351.0,527.0,272.0,162.0,273.0,10011050.0
But I'm a Cheerleader,1999,6.7,33527.0,4828.0,3087.0,6174.0,7932.0,5299.0,2770.0,1389.0,707.0,574.0,767.0,2595216.0
15 Minutes,2001,6.1,50639.0,1533.0,1462.0,5236.0,12696.0,15205.0,7695.0,3395.0,1577.0,873.0,967.0,56359980.0
The Adventures of Pluto Nash,2002,3.8,26023.0,1079.0,336.0,779.0,1722.0,2711.0,3930.0,4118.0,3942.0,3122.0,4284.0,7103973.0
Quills,2000,7.3,54649.0,5761.0,6900.0,15076.0,14750.0,6804.0,2590.0,1142.0,592.0,419.0,615.0,17989227.0
Requiem for a Dream,2000,8.3,837068.0,194270.0,224419.0,216681.0,108541.0,41641.0,18799.0,9946.0,6405.0,4945.0,11421.0,7390108.0
Hard Ball,2001,6.4,31780.0,2741.0,1730.0,4212.0,8300.0,8087.0,3668.0,1482.0,689.0,437.0,434.0,44102389.0
American Movie,1999,7.8,18107.0,3539.0,3258.0,5326.0,3244.0,1366.0,543.0,269.0,170.0,146.0,246.0,1165795.0
Blue Streak,1999,6.3,83601.0,5779.0,3769.0,10638.0,21522.0,22591.0,10654.0,4447.0,2123.0,1034.0,1044.0,117758500.0
Finding Forrester,2000,7.3,86640.0,10149.0,10258.0,23485.0,25576.0,10755.0,3581.0,1348.0,566.0,342.0,580.0,80049764.0
Minority Report,2002,7.7,550317.0,45398.0,81846.0,198022.0,146626.0,48737.0,15546.0,5967.0,2940.0,1791.0,3444.0,358372926.0
Osmosis Jones,2001,6.3,36416.0,2373.0,1504.0,4615.0,9500.0,9583.0,4777.0,2046.0,938.0,468.0,612.0,14026418.0
Terminator 3: Rise of the Machines,2003,6.3,399925.0,19184.0,15717.0,50232.0,110648.0,109604.0,51853.0,21666.0,10254.0,4730.0,6037.0,433371112.0
Traffic,2000,7.6,207919.0,19818.0,33056.0,68837.0,51546.0,18908.0,7270.0,3070.0,1747.0,1243.0,2424.0,207515725.0
Almost Famous,2000,7.9,276286.0,49989.0,53331.0,83130.0,53616.0,20330.0,7569.0,3003.0,1699.0,1128.0,2491.0,47386287.0
Boiler Room,2000,7.0,53563.0,3422.0,4214.0,12345.0,18923.0,9191.0,3119.0,1089.0,512.0,261.0,487.0,28780255.0
Bicentennial Man,1999,6.9,118003.0,13231.0,11263.0,23083.0,31076.0,20104.0,9656.0,4511.0,2114.0,1327.0,1638.0,87423861.0
"Me, Myself & Irene",2000,6.6,238403.0,14736.0,13593.0,38124.0,69435.0,55403.0,25208.0,10579.0,5097.0,2965.0,3263.0,149270999.0
Mission to Mars,2000,5.6,73825.0,3320.0,2133.0,6119.0,12529.0,16944.0,13783.0,7635.0,4744.0,2960.0,3658.0,110983407.0
Phone Booth,2002,7.1,269519.0,15861.0,21906.0,65682.0,95447.0,44239.0,15023.0,5398.0,2475.0,1560.0,1928.0,97837138.0
Pollock,2000,7.0,28458.0,1478.0,2181.0,6671.0,10430.0,4717.0,1634.0,632.0,276.0,164.0,275.0,10994533.0
A Knight's Tale,2001,6.9,187693.0,19607.0,16448.0,38984.0,57082.0,32106.0,12632.0,5103.0,2510.0,1370.0,1851.0,117487473.0
Taxi 2,2000,6.5,56024.0,3869.0,2766.0,7687.0,15934.0,14588.0,6170.0,2350.0,1082.0,718.0,860.0,60726164.0
Boh lei chun,1999,6.0,13113.0,999.0,500.0,1192.0,2479.0,3419.0,2078.0,1144.0,709.0,289.0,304.0,451518.0
O,2001,6.1,21369.0,1527.0,1050.0,2700.0,4632.0,5159.0,3100.0,1378.0,699.0,385.0,739.0,19260537.0
Reindeer Games,2000,5.8,40210.0,1531.0,981.0,3157.0,7781.0,11164.0,7640.0,3739.0,1979.0,1086.0,1152.0,32168970.0
Shanghai Noon,2000,6.6,128088.0,7300.0,6176.0,19400.0,42133.0,31769.0,12589.0,4596.0,2037.0,1009.0,1079.0,99274467.0
Snow Day,2000,5.1,12725.0,953.0,293.0,665.0,1498.0,2201.0,2857.0,1812.0,1097.0,642.0,707.0,62464731.0
Wonder Boys,2000,7.2,64630.0,6780.0,8751.0,17742.0,16945.0,8150.0,3232.0,1276.0,668.0,436.0,650.0,33426588.0
Todo sobre mi madre,1999,7.8,97225.0,15749.0,19330.0,30725.0,18187.0,6738.0,2651.0,1197.0,704.0,514.0,1430.0,67953969.0
Battlefield Earth,2000,2.5,80395.0,2879.0,660.0,1439.0,2389.0,3546.0,4901.0,5734.0,8625.0,12508.0,37714.0,29725663.0
House on Haunted Hill,1999,5.6,57311.0,3398.0,1903.0,4906.0,9698.0,13000.0,10965.0,6069.0,3467.0,2067.0,1838.0,42593455.0
Little Nicky,2000,5.3,106265.0,6512.0,3208.0,8403.0,16060.0,21221.0,19417.0,12578.0,7507.0,5209.0,6150.0,58292295.0
The Blair Witch Project,1999,6.5,261344.0,23237.0,22429.0,44867.0,56602.0,41908.0,24269.0,14137.0,9955.0,8001.0,15939.0,248639099.0
Drowning Mona,2000,5.7,14790.0,1056.0,610.0,1462.0,2555.0,3230.0,2630.0,1330.0,852.0,490.0,575.0,15910104.0
Frequency,2000,7.4,108992.0,11653.0,13128.0,30976.0,32560.0,13309.0,4370.0,1435.0,686.0,353.0,522.0,68106245.0
Buena Vista Social Club,1999,7.6,19422.0,2255.0,2873.0,5923.0,4474.0,2120.0,981.0,304.0,186.0,115.0,191.0,23142091.0
Space Cowboys,2000,6.5,81958.0,3405.0,3347.0,11409.0,25142.0,22573.0,9565.0,3437.0,1513.0,735.0,832.0,128884132.0
Sugar & Spice,2001,5.7,14482.0,1240.0,480.0,1274.0,2392.0,3118.0,2711.0,1405.0,791.0,447.0,624.0,16923761.0
Bounce,2000,5.8,21029.0,728.0,547.0,1743.0,4053.0,5831.0,4135.0,1871.0,923.0,511.0,687.0,53425292.0
Down to You,2000,5.0,15208.0,1071.0,436.0,895.0,1643.0,2559.0,3016.0,2156.0,1307.0,835.0,1290.0,24419914.0
Gone in Sixty Seconds,2000,6.5,279242.0,17147.0,15206.0,42586.0,80261.0,67173.0,30695.0,12962.0,6031.0,3463.0,3718.0,237202299.0
The Patriot,2000,7.2,275368.0,29837.0,32175.0,68100.0,76207.0,36157.0,15244.0,6713.0,3851.0,2511.0,4573.0,215294342.0
Anatomie,2000,6.0,13527.0,505.0,461.0,1466.0,3183.0,3785.0,2014.0,1037.0,516.0,257.0,303.0,10501958.0
Blade II,2002,6.7,219303.0,14471.0,12460.0,35894.0,70087.0,50708.0,20137.0,7607.0,3523.0,1920.0,2496.0,155010032.0
Birthday Girl,2001,6.0,25665.0,869.0,791.0,2579.0,6252.0,7812.0,4009.0,1688.0,831.0,403.0,431.0,16171098.0
Human Traffic,1999,7.1,25184.0,3313.0,3094.0,5815.0,6349.0,3323.0,1545.0,635.0,356.0,296.0,458.0,104257.0
Just Visiting,2001,5.7,19376.0,1430.0,754.0,1813.0,3425.0,4619.0,3314.0,1684.0,1015.0,631.0,691.0,16176732.0
The Big Kahuna,1999,6.6,14581.0,1189.0,1297.0,2572.0,3685.0,2905.0,1357.0,654.0,333.0,255.0,334.0,3728888.0
Shadow of the Vampire,2000,6.9,42252.0,2545.0,3416.0,9202.0,13241.0,7423.0,3218.0,1431.0,707.0,448.0,621.0,11155214.0
The Whole Nine Yards,2000,6.7,121841.0,6376.0,7450.0,21566.0,40952.0,27423.0,10684.0,3830.0,1692.0,893.0,975.0,106371651.0
Wo hu cang long,2000,7.9,269539.0,49693.0,53909.0,77946.0,46941.0,19301.0,8201.0,3855.0,2371.0,1950.0,5372.0,213525736.0
Dungeons & Dragons,2000,3.6,33730.0,1237.0,423.0,929.0,1950.0,3221.0,4525.0,5350.0,5569.0,4719.0,5807.0,33978694.0
Ghulam,1998,7.2,11542.0,1713.0,1207.0,2965.0,3101.0,1313.0,468.0,179.0,121.0,95.0,380.0,5859949.0
"O Brother, Where Art Thou?",2000,7.7,311759.0,41535.0,56218.0,101245.0,67258.0,25825.0,9407.0,4091.0,2267.0,1455.0,2458.0,71870729.0
Gekijô-ban poketto monsutâ - Myûtsû no gyakushû,1998,6.2,43383.0,6928.0,2472.0,5242.0,7937.0,7444.0,4968.0,2590.0,1708.0,1280.0,2814.0,163644662.0
Vertical Limit,2000,5.9,62194.0,2500.0,1889.0,5887.0,13250.0,17382.0,10793.0,4864.0,2643.0,1491.0,1495.0,215663859.0
Rang-e khoda,1999,8.2,17415.0,4446.0,3835.0,4868.0,2449.0,909.0,348.0,138.0,94.0,99.0,229.0,2777552.0
The Replacements,2000,6.6,65552.0,5471.0,4139.0,10652.0,18841.0,14801.0,6538.0,2647.0,1188.0,620.0,655.0,50054511.0
28 Days,2000,6.1,50539.0,2462.0,1861.0,5497.0,11929.0,14441.0,8192.0,3250.0,1381.0,738.0,788.0,62198945.0
Get Over It,2001,5.7,19197.0,1580.0,807.0,1797.0,3233.0,4474.0,3430.0,1812.0,906.0,515.0,643.0,19900366.0
Head Over Heels,2001,5.4,14703.0,1079.0,553.0,1189.0,2092.0,2954.0,2904.0,1666.0,944.0,605.0,717.0,13127022.0
The Little Vampire,2000,5.7,10673.0,1501.0,417.0,929.0,1567.0,2261.0,1914.0,959.0,487.0,297.0,341.0,27965865.0
The Skulls,2000,5.6,32576.0,1513.0,906.0,2495.0,5638.0,8395.0,6573.0,3354.0,1762.0,981.0,959.0,50802120.0
Urban Legends: Final Cut,2000,4.3,17878.0,798.0,210.0,589.0,1173.0,2198.0,3354.0,3558.0,2496.0,1706.0,1796.0,38574362.0
Jin-Rô,1999,7.4,17099.0,2059.0,2638.0,4807.0,4095.0,1969.0,785.0,342.0,123.0,89.0,192.0,94591.0
Romance,1999,5.2,11008.0,703.0,400.0,924.0,1495.0,1989.0,2043.0,1232.0,854.0,578.0,790.0,1585642.0
Saving Grace,2000,6.9,18619.0,1618.0,1740.0,3772.0,5807.0,3491.0,1224.0,448.0,213.0,97.0,209.0,28741330.0
Erin Brockovich,2000,7.4,198310.0,16581.0,23656.0,59631.0,61984.0,22183.0,7588.0,2833.0,1354.0,852.0,1648.0,256271286.0
Final Destination,2000,6.7,256094.0,17081.0,14530.0,43362.0,83837.0,54885.0,22804.0,9423.0,4672.0,2487.0,3013.0,112880294.0
Next Friday,2000,6.1,41177.0,3865.0,1886.0,4391.0,8676.0,10677.0,6029.0,2716.0,1276.0,762.0,899.0,59827328.0
Small Time Crooks,2000,6.6,38992.0,1944.0,2001.0,6596.0,13078.0,9179.0,3441.0,1327.0,549.0,280.0,597.0,29934477.0
Zoolander,2001,6.5,265521.0,20402.0,19056.0,45653.0,70468.0,53455.0,26180.0,12841.0,6984.0,4582.0,5900.0,60780981.0
Play It to the Bone,1999,5.5,12044.0,382.0,206.0,722.0,1775.0,3145.0,2856.0,1369.0,722.0,423.0,444.0,8678812.0
Where the Heart Is,2000,6.7,34541.0,4804.0,3021.0,6010.0,8639.0,6205.0,2881.0,1348.0,641.0,325.0,667.0,40863718.0
"Monsters, Inc.",2001,8.1,903179.0,142191.0,188391.0,323980.0,169335.0,49663.0,15384.0,5499.0,2886.0,1978.0,3872.0,579707738.0
In the Cut,2003,5.4,24679.0,1043.0,784.0,1975.0,3568.0,4905.0,4896.0,3058.0,1818.0,1123.0,1509.0,23726793.0
Kikujirô no natsu,1999,7.7,20826.0,3206.0,3715.0,6611.0,4082.0,1662.0,697.0,348.0,166.0,138.0,201.0,461259.0
Love & Basketball,2000,7.2,21946.0,4574.0,2413.0,4427.0,5402.0,2739.0,1099.0,461.0,263.0,148.0,420.0,27743596.0
Red Planet,2000,5.7,58159.0,1732.0,1284.0,4074.0,10675.0,16321.0,12328.0,5966.0,2962.0,1420.0,1397.0,33463969.0
Riding in Cars with Boys,2001,6.5,29255.0,3083.0,1894.0,4424.0,7202.0,6264.0,3374.0,1410.0,648.0,354.0,602.0,35743308.0
Rosetta,1999,7.4,14415.0,1485.0,2203.0,4027.0,3599.0,1556.0,683.0,333.0,169.0,125.0,235.0,293092.0
Sarfarosh,1999,8.1,25866.0,5689.0,6359.0,7766.0,3281.0,997.0,391.0,175.0,147.0,176.0,885.0,288733.0
The Bank Job,2008,7.2,182240.0,10698.0,15843.0,53201.0,65821.0,24949.0,6987.0,2258.0,935.0,570.0,978.0,64828421.0
Bats,1999,4.0,10601.0,374.0,104.0,308.0,573.0,1048.0,1701.0,1756.0,1704.0,1433.0,1600.0,10155690.0
Coyote Ugly,2000,5.7,115718.0,7546.0,4450.0,10999.0,20728.0,27038.0,20568.0,10890.0,6227.0,3563.0,3709.0,113916474.0
Whatever It Takes,2000,5.5,11055.0,778.0,295.0,791.0,1586.0,2569.0,2434.0,1171.0,681.0,340.0,410.0,9902115.0
Rock Star,2001,6.3,43669.0,3452.0,2223.0,5840.0,10555.0,10741.0,5711.0,2490.0,1170.0,628.0,859.0,19334145.0
The Way of the Gun,2000,6.6,33799.0,2923.0,2953.0,6254.0,8927.0,6606.0,2996.0,1360.0,770.0,419.0,591.0,13200972.0
Moulin Rouge!,2001,7.6,285477.0,65356.0,46790.0,66223.0,49202.0,24222.0,11991.0,6501.0,4355.0,3583.0,7254.0,184935320.0
Men of Honor,2000,7.2,117615.0,11054.0,12352.0,30332.0,36532.0,16899.0,5961.0,2137.0,1004.0,574.0,770.0,82343495.0
Sexy Beast,2000,7.3,61872.0,4677.0,7773.0,18031.0,17515.0,7719.0,3023.0,1275.0,688.0,443.0,728.0,10045893.0
Tillsammans,2000,7.4,22964.0,2356.0,3471.0,6834.0,5462.0,2558.0,1185.0,383.0,212.0,200.0,303.0,14596148.0
You Can Count on Me,2000,7.5,30183.0,4050.0,5114.0,8572.0,7024.0,2947.0,1092.0,524.0,246.0,193.0,421.0,11242521.0
Der Krieger und die Kaiserin,2000,7.4,14620.0,2160.0,2554.0,3911.0,3134.0,1432.0,622.0,287.0,170.0,135.0,215.0,1017667.0
One Night at McCool's,2001,6.2,30669.0,1017.0,1114.0,3979.0,7641.0,8222.0,4510.0,1956.0,986.0,491.0,753.0,13578186.0
Animal Factory,2000,6.6,13916.0,747.0,585.0,2043.0,4579.0,3692.0,1358.0,445.0,213.0,105.0,149.0,43805.0
Boys and Girls,2000,5.4,16974.0,1162.0,573.0,1177.0,2368.0,3536.0,3547.0,1902.0,1168.0,619.0,922.0,25850615.0
Exorcist: The Beginning,2004,5.1,37209.0,1545.0,691.0,2034.0,4557.0,7783.0,8661.0,5211.0,3169.0,1654.0,1904.0,78110021.0
The Watcher,2000,5.3,27422.0,940.0,507.0,1441.0,3687.0,6721.0,6729.0,3589.0,1899.0,966.0,943.0,47267829.0
Bring It On,2000,6.1,97243.0,8763.0,4824.0,11665.0,19917.0,22908.0,14544.0,6856.0,3416.0,2036.0,2314.0,90449929.0
Deuce Bigalow: Male Gigolo,1999,5.7,75892.0,3992.0,2476.0,6777.0,14417.0,19111.0,13178.0,6763.0,3968.0,2520.0,2690.0,92938755.0
Kevin & Perry Go Large,2000,5.6,13676.0,1628.0,662.0,1452.0,2248.0,2429.0,1779.0,1148.0,721.0,600.0,1009.0,15932.0
Dr. T & the Women,2000,4.7,19759.0,457.0,276.0,1000.0,2042.0,3276.0,4195.0,3127.0,1965.0,1394.0,2027.0,22844291.0
